,name,RecLoss
127,00000032_013.png,0.42798644
128,00000032_014.png,0.4101188
129,00000032_015.png,0.35743135
130,00000032_016.png,0.35909040000000003
131,00000032_017.png,0.39380318
132,00000032_018.png,0.34590474
133,00000032_019.png,0.39971912
134,00000032_020.png,0.32094005
135,00000032_021.png,0.33452693
136,00000032_022.png,0.40643793
137,00000032_023.png,0.40179265
138,00000032_024.png,0.37562922
139,00000032_025.png,0.34321907
140,00000032_026.png,0.4491523
141,00000032_027.png,0.46102726
142,00000032_028.png,0.28404036
143,00000032_029.png,0.29203920000000005
144,00000032_030.png,0.3645408
145,00000032_031.png,0.31013602
146,00000032_032.png,0.34257808
147,00000032_033.png,0.31426895
148,00000032_034.png,0.26689568
149,00000032_035.png,0.3287177
150,00000032_036.png,0.34195134
151,00000032_037.png,0.28379995
152,00000032_038.png,0.34961477
153,00000032_039.png,0.35169333
154,00000032_040.png,0.3481504
155,00000032_041.png,0.368875
156,00000032_042.png,0.3542947
157,00000032_043.png,0.35572806
158,00000032_044.png,0.32574996
159,00000032_045.png,0.39753404
160,00000032_046.png,0.29952276
161,00000032_047.png,0.34545770000000003
162,00000032_048.png,0.29777226
163,00000032_049.png,0.30753708
164,00000032_050.png,0.37727672
165,00000032_051.png,0.3202083
166,00000032_052.png,0.40166214
167,00000032_053.png,0.32559416
168,00000032_054.png,0.30341640000000003
169,00000032_055.png,0.37325695
170,00000032_056.png,0.42155474
171,00000032_057.png,0.30434275
172,00000032_058.png,0.26556376
173,00000032_059.png,0.32901725
174,00000032_060.png,0.2715488
175,00000033_000.png,0.47436082
176,00000034_000.png,0.2976549000000001
177,00000034_001.png,0.35274678
178,00000035_000.png,0.31174728
179,00000035_001.png,0.44817662
180,00000036_000.png,0.34798205
181,00000037_000.png,0.36725956
182,00000038_000.png,0.3235235
183,00000038_001.png,0.33888623
184,00000038_002.png,0.20789683
185,00000038_003.png,0.24409144
186,00000038_004.png,0.29493082
187,00000038_005.png,0.22907251
188,00000038_006.png,0.29175562
189,00000038_007.png,0.22393490000000002
190,00000039_000.png,0.41103953
191,00000039_001.png,0.34488833
192,00000039_002.png,0.32349977
193,00000039_003.png,0.3165381
194,00000039_004.png,0.30189499999999997
195,00000040_000.png,0.34201616
196,00000040_001.png,0.2868637
197,00000040_002.png,0.252219
198,00000040_003.png,0.37847188
199,00000041_000.png,0.37851202
200,00000041_001.png,0.35569320000000004
201,00000041_002.png,0.3033455
202,00000041_003.png,0.31654567
203,00000041_004.png,0.27757847
204,00000041_005.png,0.31005229999999995
205,00000041_006.png,0.3420964
206,00000042_000.png,0.4609432
207,00000042_001.png,0.55738497
208,00000042_002.png,0.4434323000000001
209,00000042_003.png,0.48429602
210,00000042_004.png,0.40576336
211,00000042_005.png,0.39712894
212,00000042_006.png,0.52925473
213,00000042_007.png,0.38666308
214,00000042_008.png,0.4273732
215,00000043_000.png,0.34238732
216,00000044_000.png,0.23963808
217,00000044_001.png,0.27288140000000005
218,00000044_002.png,0.2787771
219,00000045_000.png,0.41064948
220,00000046_000.png,0.40184537
221,00000047_000.png,0.44735327
222,00000047_001.png,0.36061963
223,00000047_002.png,0.33338335
224,00000047_003.png,0.36160284
225,00000047_004.png,0.41299075
226,00000047_005.png,0.44805485
227,00000047_006.png,0.45004767
228,00000047_007.png,0.44394335
229,00000048_000.png,0.32876655
230,00000049_000.png,0.32895976
231,00000049_001.png,0.33302423
232,00000049_002.png,0.36208445
233,00000050_000.png,0.32515395
234,00000050_001.png,0.21329471
235,00000050_002.png,0.34130347
236,00000050_003.png,0.33608893
237,00000051_000.png,0.36734086
238,00000052_000.png,0.32775792
239,00000052_001.png,0.32803094
240,00000053_000.png,0.3105696
241,00000053_001.png,0.47637153
242,00000054_000.png,0.3492172
243,00000054_001.png,0.28198797
244,00000054_002.png,0.24266914
245,00000054_003.png,0.35332227
246,00000054_004.png,0.4404245
247,00000054_005.png,0.3458378
248,00000054_006.png,0.39357126
249,00000054_007.png,0.40691775
250,00000054_008.png,0.4037335
251,00000054_009.png,0.3261422
252,00000055_000.png,0.28478190000000003
253,00000056_000.png,0.46811998
254,00000056_001.png,0.28541204
255,00000057_000.png,0.42879942
256,00000057_001.png,0.29820904
257,00000057_002.png,0.44527619999999996
258,00000057_003.png,0.3281168
259,00000057_004.png,0.2844408
260,00000058_000.png,0.27154505
261,00000059_000.png,0.269144
262,00000059_001.png,0.22849016
263,00000060_000.png,0.34546062
264,00000061_000.png,0.3902799000000001
265,00000061_001.png,0.340353
266,00000061_002.png,0.36801583
267,00000061_003.png,0.41845459999999995
268,00000061_004.png,0.32031533
269,00000061_005.png,0.31360975
270,00000061_006.png,0.34392962
271,00000061_007.png,0.34798434
272,00000061_008.png,0.55819625
273,00000061_009.png,0.2919738
274,00000061_010.png,0.31747916
275,00000061_011.png,0.4326199000000001
276,00000061_012.png,0.35223259999999995
277,00000061_013.png,0.33642066
278,00000061_014.png,0.34851366
279,00000061_015.png,0.32731809999999995
280,00000061_016.png,0.3455957000000001
281,00000061_017.png,0.37052834
282,00000061_018.png,0.28329504
283,00000061_019.png,0.32647517
284,00000061_020.png,0.31046787
285,00000061_021.png,0.3099511
286,00000061_022.png,0.34295678
287,00000061_023.png,0.22396733
288,00000061_024.png,0.34062195
289,00000061_025.png,0.31054047
290,00000062_000.png,0.39767800000000003
291,00000063_000.png,0.22930272
292,00000064_000.png,0.39682290000000003
293,00000065_000.png,0.4157174
294,00000066_000.png,0.43770465
295,00000067_000.png,0.36578649999999996
296,00000067_001.png,0.34062678
297,00000067_002.png,0.37889862
298,00000068_000.png,0.3179816
299,00000069_000.png,0.33114335
300,00000070_000.png,0.28855565
301,00000071_000.png,0.36318284
302,00000071_001.png,0.31881550000000003
303,00000071_002.png,0.33272585
304,00000071_003.png,0.36840245
305,00000071_004.png,0.35620209999999997
306,00000071_005.png,0.39647126
307,00000071_006.png,0.4177765000000001
308,00000071_007.png,0.32985306
309,00000071_008.png,0.40991494
310,00000072_000.png,0.3275886
311,00000073_000.png,0.35449305
312,00000073_001.png,0.35583812
313,00000073_002.png,0.29269695
314,00000073_003.png,0.31137636
315,00000073_004.png,0.33140149999999996
316,00000073_005.png,0.32706404
317,00000073_006.png,0.2975696
318,00000073_007.png,0.3327334
319,00000073_008.png,0.31122765
320,00000073_009.png,0.33949423
321,00000074_000.png,0.35694993
322,00000075_000.png,0.34064895
323,00000075_001.png,0.33677986
324,00000076_000.png,0.29011798
325,00000077_000.png,0.23569335
326,00000078_000.png,0.43728438
327,00000078_001.png,0.43249499999999996
328,00000078_002.png,0.43403873
329,00000079_000.png,0.32845947
330,00000080_000.png,0.3201985
331,00000080_001.png,0.29339296
332,00000080_002.png,0.22446442
333,00000080_003.png,0.31685440000000004
334,00000080_004.png,0.23452249
335,00000080_005.png,0.24267459
336,00000081_000.png,0.29279765
337,00000082_000.png,0.32016546
338,00000083_000.png,0.26702127
339,00000084_000.png,0.40737435
340,00000084_001.png,0.34410290000000004
341,00000085_000.png,0.39375833
342,00000086_000.png,0.24479179
343,00000086_001.png,0.31769788
344,00000086_002.png,0.32806006
345,00000087_000.png,0.3589739
346,00000087_001.png,0.34751916
347,00000088_000.png,0.30747408
348,00000089_000.png,0.3271509
349,00000090_000.png,0.31264022
350,00000090_001.png,0.36989722
351,00000090_002.png,0.44829488
352,00000090_003.png,0.42598566
353,00000090_004.png,0.42387440000000004
354,00000090_005.png,0.4496097
355,00000090_006.png,0.5044015000000001
356,00000090_007.png,0.500735
357,00000090_008.png,0.45441049999999994
358,00000090_009.png,0.4005393
359,00000090_010.png,0.36615756
360,00000091_000.png,0.34753424
361,00000091_001.png,0.31291223
362,00000091_002.png,0.29301679999999997
363,00000091_003.png,0.2863843
364,00000091_004.png,0.29898220000000003
365,00000091_005.png,0.39219683
366,00000091_006.png,0.37384817
367,00000091_007.png,0.3121463
368,00000091_008.png,0.5319316999999999
369,00000091_009.png,0.40784168
370,00000091_010.png,0.38458446
371,00000092_000.png,0.36146045
372,00000092_001.png,0.2819365
373,00000092_002.png,0.4075114
374,00000092_003.png,0.43804014
375,00000093_000.png,0.44053635
376,00000093_001.png,0.39635932
377,00000093_002.png,0.3099737
378,00000094_000.png,0.3607361
379,00000095_000.png,0.28027308
380,00000096_000.png,0.40916783
381,00000096_001.png,0.3719769
382,00000096_002.png,0.4432428
383,00000096_003.png,0.4650505999999999
384,00000096_004.png,0.50463504
385,00000096_005.png,0.37209780000000003
386,00000096_006.png,0.374952
387,00000096_007.png,0.3481477
388,00000096_008.png,0.42981845
389,00000097_000.png,0.21465518
390,00000098_000.png,0.21902429
391,00000099_000.png,0.41894385
392,00000099_001.png,0.43698302
393,00000099_002.png,0.46149603
394,00000099_003.png,0.40760097
395,00000099_004.png,0.4592484000000001
396,00000099_005.png,0.4444126000000001
397,00000099_006.png,0.48234516
398,00000099_007.png,0.44343892
399,00000099_008.png,0.38285628
400,00000099_009.png,0.49097127
401,00000099_010.png,0.44248298
402,00000099_011.png,0.37684083
403,00000099_012.png,0.39110413
404,00000099_013.png,0.43112984
405,00000100_000.png,0.40674385
406,00000100_001.png,0.36939985
407,00000101_000.png,0.27711009999999997
408,00000102_000.png,0.22868621
409,00000103_000.png,0.35621545
410,00000103_001.png,0.45260609999999996
411,00000103_002.png,0.40102148
412,00000103_003.png,0.42155573
413,00000103_004.png,0.3468088
414,00000103_005.png,0.34954274
415,00000103_006.png,0.34886873
416,00000103_007.png,0.32614723
417,00000103_008.png,0.2923305
418,00000103_009.png,0.33249557
419,00000103_010.png,0.38745686
420,00000103_011.png,0.36721665
421,00000104_000.png,0.36994386
422,00000104_001.png,0.29564229999999997
423,00000105_000.png,0.21442653
424,00000105_001.png,0.36633477
425,00000105_002.png,0.3272826
426,00000105_003.png,0.28752857
427,00000105_004.png,0.27022272
428,00000105_005.png,0.37776956
429,00000106_000.png,0.31737763
430,00000107_000.png,0.32595634
431,00000107_001.png,0.3818634
432,00000108_000.png,0.35217088
433,00000108_001.png,0.2943127
434,00000109_000.png,0.30398792
435,00000109_001.png,0.3645791
436,00000109_002.png,0.44655377
437,00000109_003.png,0.3273276
438,00000109_004.png,0.18350011
439,00000109_005.png,0.20711668
440,00000109_006.png,0.20019151
441,00000110_000.png,0.31327087
442,00000111_000.png,0.47259536
443,00000112_000.png,0.27771837
444,00000112_001.png,0.22455114
445,00000112_002.png,0.28175172
446,00000113_000.png,0.32481056
447,00000113_001.png,0.35826212
448,00000114_000.png,0.35521367
449,00000115_000.png,0.29569727
450,00000115_001.png,0.3838935
451,00000116_000.png,0.4522577999999999
452,00000116_001.png,0.35151547
453,00000116_002.png,0.3350511
454,00000116_003.png,0.38779473
455,00000116_004.png,0.3217773
456,00000116_005.png,0.34328854
457,00000116_006.png,0.3196813
458,00000116_007.png,0.32466459999999997
459,00000116_008.png,0.30765706
460,00000116_009.png,0.3253937
461,00000116_010.png,0.30413967
462,00000116_011.png,0.30555794
463,00000116_012.png,0.2796809
464,00000116_013.png,0.3689308
465,00000116_014.png,0.30177537
466,00000116_015.png,0.31730384
467,00000116_016.png,0.31018123
468,00000116_017.png,0.34011490000000005
469,00000116_018.png,0.32827204
470,00000116_019.png,0.32783538
471,00000116_020.png,0.32181415
472,00000116_021.png,0.37467647
473,00000116_022.png,0.35377574
474,00000116_023.png,0.39898077
475,00000116_024.png,0.36538935
476,00000116_025.png,0.31198213
477,00000116_026.png,0.39502946
478,00000116_027.png,0.31107676
479,00000116_028.png,0.32041708
480,00000116_029.png,0.34164846
481,00000116_030.png,0.32728815
482,00000116_031.png,0.35307124
483,00000116_032.png,0.35838044
484,00000116_033.png,0.35869685
485,00000116_034.png,0.3928697
486,00000116_035.png,0.31849304
487,00000116_036.png,0.34550726
488,00000116_037.png,0.33304638
489,00000116_038.png,0.36030325
490,00000116_039.png,0.33661476
491,00000116_040.png,0.3553518
492,00000117_000.png,0.33825559999999993
493,00000117_001.png,0.38835147
494,00000118_000.png,0.23250473
495,00000118_001.png,0.39826047
496,00000118_002.png,0.41008377
497,00000118_003.png,0.37915078
498,00000118_004.png,0.35891804
499,00000118_005.png,0.36838390000000004
500,00000118_006.png,0.42193636
501,00000118_007.png,0.39518148
502,00000118_008.png,0.39993290000000004
503,00000118_009.png,0.285497
504,00000118_010.png,0.36831579999999997
505,00000118_011.png,0.3187007
506,00000118_012.png,0.29531938
507,00000118_013.png,0.37938723
508,00000118_014.png,0.36018914
509,00000118_015.png,0.40532216
510,00000118_016.png,0.40223256
511,00000119_000.png,0.41342527
512,00000119_001.png,0.29757506
513,00000120_000.png,0.36203352
514,00000121_000.png,0.27215347
515,00000121_001.png,0.27510100000000004
516,00000121_002.png,0.33009613
517,00000121_003.png,0.38473090000000004
518,00000121_004.png,0.31839496
519,00000121_005.png,0.4104538
520,00000121_006.png,0.4691276
521,00000121_007.png,0.39243674
522,00000121_008.png,0.31316609999999995
523,00000121_009.png,0.33031902
524,00000122_000.png,0.28711766
525,00000123_000.png,0.26381314
526,00000124_000.png,0.36026379999999997
527,00000125_000.png,0.31432223
528,00000126_000.png,0.34041038
529,00000127_000.png,0.35958618
530,00000127_001.png,0.28880155
531,00000127_002.png,0.24342489999999997
532,00000127_003.png,0.25372466
533,00000127_004.png,0.29590836
534,00000127_005.png,0.47315317
535,00000127_006.png,0.41414866
536,00000127_007.png,0.32293683
537,00000127_008.png,0.3810087
538,00000127_009.png,0.37468293
539,00000127_010.png,0.41584152
540,00000128_000.png,0.27558973
541,00000129_000.png,0.33179823
542,00000129_001.png,0.40091002
543,00000130_000.png,0.35252973
544,00000131_000.png,0.3467177
545,00000131_001.png,0.21854779
546,00000131_002.png,0.38346475
547,00000132_000.png,0.31082459999999995
548,00000132_001.png,0.3617273
549,00000132_002.png,0.32252329999999996
550,00000132_003.png,0.35270083
551,00000132_004.png,0.38034043
552,00000132_005.png,0.31218168
553,00000132_006.png,0.37300625
554,00000133_000.png,0.37819797
555,00000133_001.png,0.33781412
556,00000133_002.png,0.43969917
557,00000134_000.png,0.33801496
558,00000135_000.png,0.30230817
559,00000135_001.png,0.27321786
560,00000136_000.png,0.35808697
561,00000137_000.png,0.26891655
562,00000137_001.png,0.26643828
563,00000138_000.png,0.2593975
564,00000138_001.png,0.3418594
565,00000138_002.png,0.31951565
566,00000138_003.png,0.36996856
567,00000138_004.png,0.39710277
568,00000138_005.png,0.3210637
569,00000138_006.png,0.30305433
570,00000139_000.png,0.31531796
571,00000139_001.png,0.33100483
572,00000139_002.png,0.41308933
573,00000140_000.png,0.3436438
574,00000141_000.png,0.36888006
575,00000142_000.png,0.49890646
576,00000143_000.png,0.4197510999999999
577,00000143_001.png,0.35067832
578,00000143_002.png,0.3836794000000001
579,00000143_003.png,0.30926590000000004
580,00000143_004.png,0.32489229999999997
581,00000143_005.png,0.3903253
582,00000143_006.png,0.36522633
583,00000143_007.png,0.40989017
584,00000143_008.png,0.40281665
585,00000143_009.png,0.35824198
586,00000143_010.png,0.46282503
587,00000143_011.png,0.34319994
588,00000143_012.png,0.52168036
589,00000144_000.png,0.3455109000000001
590,00000144_001.png,0.2946061
591,00000144_002.png,0.43427306
592,00000144_003.png,0.38673037
593,00000145_000.png,0.41234022
594,00000146_000.png,0.35124925
595,00000147_000.png,0.36931333
596,00000147_001.png,0.34214324
597,00000147_002.png,0.50039464
598,00000148_000.png,0.37318203
599,00000148_001.png,0.34609005
600,00000148_002.png,0.28144643
601,00000148_003.png,0.33343393
602,00000149_000.png,0.3265787
603,00000149_001.png,0.30805352
604,00000149_002.png,0.32583842
605,00000149_003.png,0.29610667
606,00000149_004.png,0.38487723
607,00000149_005.png,0.33338270000000003
608,00000149_006.png,0.27964616
609,00000149_007.png,0.3871434
610,00000149_008.png,0.30962408
611,00000149_009.png,0.41149396
612,00000150_000.png,0.25489092
613,00000150_001.png,0.2828305
614,00000150_002.png,0.36907378
615,00000150_003.png,0.37479582
616,00000150_004.png,0.28153718
617,00000150_005.png,0.40216702
618,00000151_000.png,0.2839165
619,00000151_001.png,0.29631886
620,00000151_002.png,0.30799785
621,00000152_000.png,0.4226497
622,00000153_000.png,0.27171502
623,00000153_001.png,0.21198589
624,00000154_000.png,0.45089152
625,00000154_001.png,0.33611163
626,00000155_000.png,0.38774959999999997
627,00000155_001.png,0.36278343
628,00000156_000.png,0.28613353
629,00000156_001.png,0.24944659
630,00000157_000.png,0.35764718
631,00000158_000.png,0.51140195
632,00000159_000.png,0.32775229999999994
633,00000160_000.png,0.41108212
634,00000161_000.png,0.36000767
635,00000162_000.png,0.32689428
636,00000163_000.png,0.33392164
637,00000163_001.png,0.29558977
638,00000164_000.png,0.3645158
639,00000165_000.png,0.27646962
640,00000165_001.png,0.28701344
641,00000165_002.png,0.33170578
642,00000165_003.png,0.2905432
643,00000165_004.png,0.29876614
644,00000165_005.png,0.3255017
645,00000165_006.png,0.35636687
646,00000165_007.png,0.34441173
647,00000165_008.png,0.29777488
648,00000166_000.png,0.42626473
649,00000167_000.png,0.43421909999999997
650,00000167_001.png,0.351378
651,00000168_000.png,0.37539809999999996
652,00000168_001.png,0.29593888
653,00000169_000.png,0.48369455
654,00000169_001.png,0.39327642
655,00000170_000.png,0.29978457
656,00000171_000.png,0.30920106
657,00000172_000.png,0.48313466
658,00000172_001.png,0.48473713
659,00000172_002.png,0.40151364
660,00000172_003.png,0.5619826
661,00000172_004.png,0.4685573
662,00000172_005.png,0.44521993
663,00000172_006.png,0.5182011
664,00000173_000.png,0.31734726
665,00000173_001.png,0.37267932
666,00000174_000.png,0.3961695
667,00000174_001.png,0.33349723
668,00000174_002.png,0.39735103
669,00000174_003.png,0.32322863
670,00000174_004.png,0.31133184
671,00000174_005.png,0.3234468
672,00000175_000.png,0.29535422
673,00000175_001.png,0.27265897
674,00000175_002.png,0.24066806
675,00000176_000.png,0.33523035
676,00000176_001.png,0.31902498
677,00000176_002.png,0.29366964
678,00000177_000.png,0.38058190000000003
679,00000177_001.png,0.356514
680,00000177_002.png,0.22013278
681,00000177_003.png,0.27811947
682,00000177_004.png,0.36125228
683,00000177_005.png,0.31126997
684,00000178_000.png,0.32937142
685,00000179_000.png,0.31312585
686,00000179_001.png,0.35201105
687,00000179_002.png,0.3221058
688,00000179_003.png,0.27805677
689,00000179_004.png,0.35547826
690,00000179_005.png,0.36803973
691,00000179_006.png,0.3747177
692,00000179_007.png,0.43499309999999997
693,00000180_000.png,0.26591524
694,00000180_001.png,0.25218979999999996
695,00000180_002.png,0.19241184
696,00000180_003.png,0.33098304
697,00000181_000.png,0.32452783
698,00000181_001.png,0.29951009999999995
699,00000181_002.png,0.32223666
700,00000181_003.png,0.2583847
701,00000181_004.png,0.24640802
702,00000181_005.png,0.25926498
703,00000181_006.png,0.3038697
704,00000181_007.png,0.30789533
705,00000181_008.png,0.25608945
706,00000181_009.png,0.23853198
707,00000181_010.png,0.37596172
708,00000181_011.png,0.3240078
709,00000181_012.png,0.27659870000000003
710,00000181_013.png,0.2963385
711,00000181_014.png,0.42330402
712,00000181_015.png,0.31043607
713,00000181_016.png,0.33177522
714,00000181_017.png,0.37136322
715,00000181_018.png,0.3550389
716,00000181_019.png,0.24718954
717,00000181_020.png,0.3636287
718,00000181_021.png,0.31857252
719,00000181_022.png,0.35458979999999996
720,00000181_023.png,0.33394450000000003
721,00000181_024.png,0.22565205
722,00000181_025.png,0.30724406
723,00000181_026.png,0.4445904000000001
724,00000181_027.png,0.32853046
725,00000181_028.png,0.36221590000000004
726,00000181_029.png,0.2707251
727,00000181_030.png,0.24433777
728,00000181_031.png,0.3338312
729,00000181_032.png,0.32527706
730,00000181_033.png,0.27560434
731,00000181_034.png,0.25522822
732,00000181_035.png,0.31376126
733,00000181_036.png,0.31283130000000003
734,00000181_037.png,0.26992968
735,00000181_038.png,0.28614786
736,00000181_039.png,0.2926316
737,00000181_040.png,0.33568615
738,00000181_041.png,0.33065253
739,00000181_042.png,0.35236752
740,00000181_043.png,0.26065296
741,00000181_044.png,0.30006424
742,00000181_045.png,0.42324179999999995
743,00000181_046.png,0.2972838
744,00000181_047.png,0.33468184
745,00000181_048.png,0.34739503
746,00000181_049.png,0.38009074
747,00000181_050.png,0.38774624
748,00000181_051.png,0.3805437
749,00000181_052.png,0.46287018
750,00000181_053.png,0.3392625
751,00000181_054.png,0.54185635
752,00000181_055.png,0.50159264
753,00000181_056.png,0.5193926
754,00000181_057.png,0.44083482
755,00000181_058.png,0.39339855
756,00000181_059.png,0.34608728
757,00000181_060.png,0.47125559999999994
758,00000181_061.png,0.42827788
759,00000181_062.png,0.5196534
760,00000181_063.png,0.5035824000000001
761,00000181_064.png,0.45291224
762,00000181_065.png,0.40035096
763,00000182_000.png,0.22235191
764,00000183_000.png,0.3339765
765,00000183_001.png,0.28548276
766,00000183_002.png,0.349044
767,00000184_000.png,0.28662902
768,00000184_001.png,0.35694364
769,00000185_000.png,0.2857441
770,00000186_000.png,0.31869359999999997
771,00000187_000.png,0.32427436
772,00000187_001.png,0.27889666
773,00000187_002.png,0.33192164
774,00000188_000.png,0.3145745
775,00000188_001.png,0.36630866
776,00000189_000.png,0.38693517
777,00000190_000.png,0.3287114
778,00000190_001.png,0.35943509999999995
779,00000190_002.png,0.30069122
780,00000190_003.png,0.2894292
781,00000190_004.png,0.29500473
782,00000190_005.png,0.37257755
783,00000191_000.png,0.47483194
784,00000192_000.png,0.26143312
785,00000193_000.png,0.30691490000000005
786,00000193_001.png,0.42218720000000004
787,00000193_002.png,0.31618209999999997
788,00000193_003.png,0.2456441000000001
789,00000193_004.png,0.24209817
790,00000193_005.png,0.24506328
791,00000193_006.png,0.37953243
792,00000193_007.png,0.27591953
793,00000193_008.png,0.26933643
794,00000193_009.png,0.36253959999999996
795,00000193_010.png,0.28854808
796,00000193_011.png,0.50751024
797,00000193_012.png,0.38976166
798,00000193_013.png,0.4356045
799,00000193_014.png,0.3945413
800,00000193_015.png,0.31753063
801,00000193_016.png,0.31501555
802,00000193_017.png,0.34859294
803,00000193_018.png,0.33247262
804,00000193_019.png,0.3921348
805,00000194_000.png,0.41837448
806,00000194_001.png,0.39417148
807,00000194_002.png,0.3194998
808,00000194_003.png,0.29777159999999997
809,00000194_004.png,0.31752184
810,00000194_005.png,0.46806967
811,00000195_000.png,0.35150329999999996
812,00000196_000.png,0.36492273
813,00000197_000.png,0.31972449999999997
814,00000197_001.png,0.28175887
815,00000197_002.png,0.18729566
816,00000197_003.png,0.232835
817,00000198_000.png,0.23752578
818,00000199_000.png,0.36226884
819,00000199_001.png,0.28649807
820,00000199_002.png,0.33931696
821,00000199_003.png,0.40462312
822,00000199_004.png,0.33162084
823,00000199_005.png,0.41952616
824,00000200_000.png,0.39202416
825,00000200_001.png,0.36410546
826,00000201_000.png,0.30101806
827,00000201_001.png,0.27686152
828,00000202_000.png,0.36535606
829,00000202_001.png,0.3691551
830,00000203_000.png,0.40337092
831,00000204_000.png,0.33139145
832,00000204_001.png,0.3488817
833,00000204_002.png,0.36053583
834,00000204_003.png,0.3176443
835,00000204_004.png,0.3920361
836,00000204_005.png,0.35110968
837,00000205_000.png,0.32477745
838,00000205_001.png,0.42845708
839,00000206_000.png,0.25505498
840,00000206_001.png,0.30982897
841,00000207_000.png,0.32169276
842,00000208_000.png,0.29560736
843,00000209_000.png,0.4018603
844,00000210_000.png,0.2926709
845,00000210_001.png,0.284548
846,00000211_000.png,0.29879963
847,00000211_001.png,0.45565772
848,00000211_002.png,0.320286
849,00000211_003.png,0.40451398
850,00000211_004.png,0.38548896
851,00000211_005.png,0.37776268
852,00000211_006.png,0.45230603
853,00000211_007.png,0.453158
854,00000211_008.png,0.43518
